319.22257,674.72391,740.46184,450.68971,1.41184,1.19985,0.83344,
289.84253,582.60672,682.04170,422.22459,1.45674,1.28458,0.77846,
166.29444,421.76670,590.01711,453.38995,2.72643,2.10301,0.47551,
278.04884,440.15583,550.31039,320.62098,1.15311,0.94599,1.05709,
162.94402,660.21280,696.39420,539.32481,3.30988,3.15869,0.31659,
226.14880,274.73256,544.18789,396.47675,1.75317,1.35944,0.73559,
200.15582,186.31645,456.51529,365.78985,1.82753,1.00421,0.99581,
181.57309,406.84876,574.50056,422.57001,2.32727,1.92179,0.52035,
199.80800,222.08238,337.46310,241.29841,1.20765,0.19863,5.03453,
175.68799,221.52214,332.80881,233.11149,1.32685,0.41557,2.40635,
135.56673,216.21898,216.22011,80.71761,0.59541,0.59493,1.68087,
145.14613,223.51142,232.75547,98.33699,0.67750,0.55662,1.79655,
201.56995,520.25626,578.73828,390.57307,1.93766,1.75877,0.56858,
381.67010,576.46613,802.75911,500.84114,1.31224,1.10214,0.90733,
255.08305,435.40519,570.38969,367.15297,1.43935,1.02237,0.97812,
244.07352,409.01010,627.59535,453.28234,1.85715,1.08429,0.92226,
229.62551,233.47655,418.53539,300.06501,1.30676,0.67738,1.47628,
336.96924,443.46323,680.20591,433.77429,1.28728,1.08400,0.92251,
279.48645,512.52341,614.61784,366.63127,1.31180,1.19430,0.83731,
316.73102,463.00047,705.51194,469.51548,1.48238,1.21021,0.82631,
190.96378,361.74086,552.88265,410.71357,2.15074,1.41586,0.70629,
